timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-03-24T19:22:56,codecarbon,1419be3b-fe05-47ce-91b2-aef427ca02b5,0.2511582374572754,2.3788082044743216e-06,9.47135251687288e-06,42.5,27.36810632939031,23.945546150207523,2.9533000455962293e-06,1.8866681760765225e-06,1.6043196771325562e-06,6.444287898805308e-06,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:23:04,codecarbon,69b0913c-aa8e-4b67-9a96-e612b10339cd,7.081748723983765,6.019361975278729e-05,8.499824280538154e-06,42.5,16.50169859850099,23.945546150207523,8.359226336081823e-05,3.244308151001407e-05,4.703161219975509e-05,0.0001630669570705,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:23:09,codecarbon,1e1bc7b0-b14f-40a8-8066-f0d28da7110b,2.240867853164673,1.985560816153452e-05,8.86067785456129e-06,42.5,20.170065254918576,23.945546150207523,2.6431187490622208e-05,1.2532787803942735e-05,1.482567246187235e-05,5.378964775643729e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:26:55,codecarbon,c647a3b6-9ab0-460e-8416-2d35c7c8cbba,0.4355816841125488,4.71850240074676e-06,1.083264648824756e-05,42.5,41.1710373083257,23.945546150207523,5.130521290832096e-06,4.867503894057101e-06,2.784589178228695e-06,1.2782614363117892e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:27:09,codecarbon,4c4b80fc-1d62-40d8-8d7e-7a0f31bde6cc,12.570544958114624,0.0001073813917076,8.54230202950095e-06,42.5,16.889984426220547,23.945546150207523,0.000148390493128,5.896282494805005e-05,8.354722692657884e-05,0.0002909005450026,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:27:12,codecarbon,8e0b9879-8240-45b3-9392-4cfae26e1185,0.7912712097167969,8.143915416164227e-06,1.0292192254889455e-05,42.5,34.70907884109078,23.945546150207523,9.329622487227122e-06,7.562228271973392e-06,5.1703463807655225e-06,2.206219713996604e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:27:14,codecarbon,347ba780-ffda-4a10-8773-51d3be06ba7d,0.2449145317077636,3.443861588187206e-06,1.406148326182818e-05,42.5,72.91128880013106,23.945546150207523,2.8836427463425533e-06,4.887503909978275e-06,1.5584140523448772e-06,9.329560708665704e-06,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:27:23,codecarbon,b000fe12-7a6a-49aa-a52f-967945cf647c,7.126973390579224,6.159312819150334e-05,8.642255950179372e-06,42.5,17.88787683523613,23.945546150207523,8.412611501084434e-05,3.5393083869961206e-05,4.733908330751528e-05,0.0001668582821883,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:27:27,codecarbon,8787ecdd-e148-44b7-b478-3f0de1359ff4,2.1675243377685547,1.898582479875577e-05,8.759221046764113e-06,42.5,19.16635581171702,23.945546150207523,2.558882898754544e-05,1.1513342544011708e-05,1.43311978209321e-05,5.143336935248925e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:28:28,codecarbon,ff34f8ae-389d-4b4f-9652-c3772a6fd509,0.4065179824829101,4.104617511942785e-06,1.0097013388861195e-05,42.5,33.01872482956712,23.945546150207523,4.787410961257088e-06,3.701114072052203e-06,2.6310502698549955e-06,1.1119575303164286e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:28:46,codecarbon,f20994ad-ea02-41f4-88d0-5dee5c7e80d5,0.4125263690948486,4.0132797169659e-06,9.728541052470664e-06,42.5,29.32562977676487,23.945546150207523,4.858357376522488e-06,3.336113780005867e-06,2.677666355827076e-06,1.0872137512355432e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:29:00,codecarbon,6e8f67ef-8eba-4463-9c52-6a79db49ad18,12.491172313690186,0.0001082051202233,8.662527223707398e-06,42.5,18.06628944900642,23.945546150207523,0.0001474535309606,6.266588346598434e-05,8.301264453158789e-05,0.0002931320589581,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:29:03,codecarbon,195252c7-771f-401c-8ab2-fdaa82706b68,0.7418322563171387,6.751737672947944e-06,9.101434475857474e-06,42.5,22.88297836120457,23.945546150207523,8.745965361595155e-06,4.690003752028105e-06,4.854762060015599e-06,1.8290731173638856e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:29:05,codecarbon,ecdaa7a1-75a1-4570-9dff-5a8eff2274b6,0.2747058868408203,2.902277319927173e-06,1.0565035039124996e-05,42.5,37.98090895911223,23.945546150207523,3.231290313932631e-06,2.8672245160343834e-06,1.7638721319599426e-06,7.862386961926957e-06,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:29:14,codecarbon,a8d1cedb-460a-4baa-b2e3-e9999cd33220,7.425556421279907,6.491331963616028e-05,8.74187952435913e-06,42.5,18.84972376186625,23.945546150207523,8.765106201171875e-05,3.88700310959833e-05,4.933172235500176e-05,0.0001758528154627,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:29:18,codecarbon,5f733739-5cbf-4477-8849-0e4a4e1b965e,2.3479583263397217,2.057666271095355e-05,8.763640512747478e-06,42.5,19.268080667382726,23.945546150207523,2.7707372936937544e-05,1.2524176686012913e-05,1.5511464150326522e-05,5.574301377327698e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:31:11,codecarbon,5f733739-5cbf-4477-8849-0e4a4e1b965e,115.3551790714264,0.0009674340260905,8.386567762956576e-06,42.5,15.273958528346787,23.945546150207523,0.0013618086387713,0.0004919451157779,0.0007670642565459,0.0026208180110952,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:31:23,codecarbon,5f733739-5cbf-4477-8849-0e4a4e1b965e,126.70837783813477,0.0010612127186303,8.375237192176684e-06,42.5,14.15008634169223,23.945546150207523,0.0014958276922504,0.0005365462625699,0.0008424943375726,0.002874868292393,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:33:03,codecarbon,cd467cb0-a9e3-46cb-b7b5-960ab08f1eca,0.4655220508575439,4.2099024109241945e-06,9.043400636272934e-06,42.5,22.80096732016666,23.945546150207523,5.483981139130063e-06,2.910557884039377e-06,3.01025734117862e-06,1.140479636434806e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:33:17,codecarbon,d834c87b-0557-45e0-9aff-d5808589e09e,12.24558448791504,0.0001066199406894,8.706806995994837e-06,42.5,18.49196825189248,23.945546150207523,0.0001445542217956,6.289116142405016e-05,8.139236009386745e-05,0.0002888377433135,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:33:20,codecarbon,6a213eba-d455-4f33-a0ff-78b421e691a5,0.7745070457458496,7.728088139798787e-06,9.97807338518999e-06,42.5,32.10427931391055,23.945546150207523,9.131712218125662e-06,6.818061010049892e-06,4.985930956185788e-06,2.0935704184361343e-05,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
2024-03-24T19:33:22,codecarbon,62dca99c-e74d-4919-99e8-83d51a5eb29e,0.2451770305633545,3.2211679691160595e-06,1.3138131095374777e-05,42.5,63.50475448180731,23.945546150207523,2.882879972457886e-06,4.272225639978533e-06,1.5711690507960916e-06,8.72627466323251e-06,United States,USA,virginia,,,Windows-10-10.0.22621-SP0,3.10.8,2.3.4,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3080 Laptop GPU,-77.0757,38.8924,63.85478973388672,machine,N,1.0
